Month,DayOfWeek,AirTime,Distance,TaxiIn,TaxiOut,Delay,jfk_origin
9,4,137.0,1090,12.0,15.0,ontime,0
9,5,163.0,1090,11.0,15.0,late,0
9,7,128.0,1090,7.0,13.0,ontime,0
9,2,136.0,1090,5.0,12.0,ontime,0
9,5,132.0,1090,7.0,16.0,ontime,0
9,4,143.0,1090,12.0,17.0,late,0
9,5,135.0,1090,16.0,12.0,ontime,0
9,7,136.0,1090,6.0,31.0,late,0
9,2,150.0,1090,4.0,12.0,ontime,0
9,6,153.0,1090,7.0,22.0,late,1
9,3,145.0,1090,27.0,30.0,late,1
9,7,145.0,1090,5.0,29.0,late,1
9,1,141.0,1090,4.0,24.0,ontime,1
9,4,126.0,740,9.0,19.0,late,1
9,5,121.0,740,8.0,59.0,late,1
9,1,125.0,740,8.0,51.0,late,1
9,2,122.0,740,6.0,18.0,late,1
9,5,119.0,740,10.0,67.0,late,1
9,6,134.0,740,11.0,20.0,late,1
9,7,125.0,740,6.0,82.0,late,1
9,5,112.0,740,10.0,52.0,late,1
9,6,115.0,740,22.0,47.0,late,1
9,7,111.0,740,8.0,81.0,late,1
9,4,114.0,740,34.0,73.0,late,1
9,5,105.0,740,10.0,32.0,late,1
9,6,113.0,740,8.0,66.0,late,1
9,1,119.0,740,8.0,37.0,ontime,1
9,2,117.0,740,11.0,50.0,late,1
9,7,147.0,1090,6.0,19.0,late,1
9,2,150.0,1090,17.0,31.0,late,1
9,5,127.0,1090,11.0,34.0,ontime,1
9,7,145.0,1090,16.0,38.0,late,1
9,2,148.0,1090,13.0,20.0,late,1
9,3,168.0,1090,8.0,34.0,late,1
9,6,140.0,740,10.0,18.0,late,1
9,2,104.0,740,21.0,56.0,late,0
9,5,114.0,740,9.0,41.0,late,0
9,6,111.0,740,8.0,12.0,late,0
9,7,104.0,740,17.0,42.0,late,0
9,1,98.0,740,6.0,18.0,ontime,0
9,7,120.0,740,23.0,24.0,late,0
9,5,113.0,740,15.0,43.0,late,0
9,6,107.0,740,19.0,39.0,late,0
9,2,104.0,740,6.0,10.0,ontime,0
9,1,223.0,1597,13.0,10.0,late,0
9,2,225.0,1597,15.0,27.0,late,0
9,6,249.0,1597,61.0,20.0,late,0
9,3,200.0,1597,5.0,14.0,late,0
9,5,227.0,1597,8.0,10.0,late,0
9,2,223.0,1597,18.0,20.0,late,0
9,4,248.0,1597,14.0,22.0,late,0
9,7,120.0,740,4.0,19.0,late,1
9,3,138.0,1090,7.0,18.0,ontime,0
9,5,167.0,1090,19.0,19.0,late,0
9,6,165.0,1090,7.0,12.0,late,0
9,3,137.0,1090,5.0,16.0,ontime,0
9,4,138.0,1090,5.0,22.0,ontime,0
9,3,143.0,1090,13.0,10.0,late,0
9,5,136.0,1090,16.0,39.0,late,0
9,6,134.0,1090,14.0,15.0,ontime,0
9,7,134.0,1090,6.0,14.0,late,0
9,1,133.0,1090,8.0,36.0,late,1
9,5,207.0,1597,8.0,35.0,late,1
9,7,211.0,1597,6.0,29.0,late,1
9,2,199.0,1597,6.0,50.0,late,1
9,5,198.0,1597,5.0,20.0,ontime,1
9,7,194.0,1597,5.0,17.0,ontime,1
9,5,207.0,1597,5.0,22.0,late,1
9,1,239.0,1597,7.0,32.0,late,1
9,2,235.0,1597,4.0,20.0,late,1
9,4,224.0,1597,9.0,35.0,late,1
9,5,228.0,1597,7.0,40.0,late,1
9,6,217.0,1597,4.0,35.0,late,1
9,1,188.0,1597,7.0,28.0,ontime,1
9,3,202.0,1597,4.0,21.0,ontime,1
9,6,221.0,1597,9.0,28.0,late,1
9,1,212.0,1597,8.0,15.0,late,1
9,5,197.0,1597,5.0,86.0,late,1
9,5,195.0,1597,6.0,49.0,late,1
9,7,201.0,1597,4.0,87.0,late,1
9,1,218.0,1597,17.0,13.0,late,0
9,3,208.0,1597,15.0,16.0,late,0
9,4,216.0,1597,9.0,9.0,late,0
9,5,194.0,1597,11.0,15.0,late,0
9,6,238.0,1597,9.0,26.0,late,0
9,7,201.0,1597,12.0,20.0,ontime,0
9,2,216.0,1597,22.0,19.0,late,0
9,4,222.0,1597,11.0,14.0,late,0
9,5,203.0,1597,10.0,20.0,late,0
9,1,233.0,1597,9.0,35.0,late,0
9,2,213.0,1597,15.0,16.0,late,0
9,4,224.0,1597,13.0,13.0,late,0
9,5,200.0,1597,18.0,12.0,late,0
9,6,202.0,1597,17.0,12.0,ontime,0
9,2,192.0,1597,11.0,24.0,late,0
9,2,138.0,944,5.0,13.0,late,1
9,5,122.0,944,7.0,29.0,late,1
9,3,134.0,944,3.0,44.0,late,1
9,5,131.0,944,3.0,35.0,late,1
9,3,143.0,1005,8.0,15.0,late,0
9,5,143.0,1005,15.0,20.0,late,0
9,1,139.0,1005,5.0,32.0,late,1
9,5,133.0,1005,4.0,27.0,ontime,1
9,7,143.0,1005,4.0,54.0,late,1
9,6,159.0,1005,9.0,33.0,late,1
9,7,145.0,1005,4.0,14.0,late,1
9,5,143.0,1005,4.0,28.0,late,1
9,7,181.0,1391,3.0,16.0,late,1
9,3,173.0,1391,4.0,20.0,ontime,1
9,5,172.0,1391,21.0,23.0,late,1
9,5,135.0,1090,13.0,20.0,late,0
9,6,140.0,1090,8.0,26.0,late,0
9,7,142.0,1090,18.0,14.0,late,0
9,4,152.0,1090,13.0,21.0,late,0
9,5,160.0,1090,13.0,87.0,late,0
9,7,144.0,1090,14.0,23.0,late,0
9,2,151.0,1090,6.0,14.0,ontime,0
9,3,131.0,1090,11.0,16.0,ontime,0
9,5,166.0,1090,8.0,15.0,late,0
9,7,158.0,1090,11.0,13.0,late,0
9,1,167.0,1090,12.0,22.0,late,0
9,2,145.0,1090,7.0,18.0,late,0
9,2,120.0,944,6.0,19.0,ontime,1
9,4,155.0,1090,13.0,36.0,ontime,1
9,5,160.0,1090,13.0,56.0,late,1
9,7,144.0,1090,6.0,48.0,late,1
9,2,173.0,1090,16.0,21.0,ontime,1
9,3,161.0,1090,7.0,30.0,ontime,1
9,5,134.0,1090,24.0,26.0,late,1
9,7,145.0,1090,7.0,65.0,late,1
9,5,152.0,1090,20.0,18.0,ontime,1
9,6,158.0,1090,11.0,42.0,late,1
9,7,155.0,1090,6.0,59.0,late,1
9,4,167.0,1090,16.0,72.0,late,1
9,5,159.0,1090,5.0,26.0,ontime,1
9,6,160.0,1090,3.0,47.0,ontime,1
9,1,174.0,1090,15.0,38.0,late,1
9,1,106.0,740,19.0,24.0,late,0
9,1,51.0,187,22.0,18.0,late,0
9,1,51.0,187,8.0,17.0,ontime,0
9,1,57.0,301,7.0,33.0,late,0
9,1,52.0,301,22.0,19.0,late,0
9,1,301.0,2465,15.0,14.0,late,0
9,1,298.0,2465,12.0,22.0,late,0
9,1,317.0,2465,11.0,16.0,late,0
9,1,208.0,1626,7.0,31.0,late,0
9,1,147.0,1069,5.0,15.0,ontime,0
9,1,143.0,1069,13.0,12.0,late,0
9,1,146.0,1069,15.0,14.0,late,0
9,1,48.0,228,3.0,14.0,ontime,0
9,1,46.0,228,6.0,28.0,late,0
9,1,110.0,829,14.0,14.0,ontime,0
9,1,116.0,829,7.0,26.0,late,0
9,1,199.0,1522,3.0,19.0,late,1
9,1,38.0,187,5.0,14.0,late,1
9,1,38.0,187,4.0,41.0,ontime,1
9,1,46.0,267,4.0,39.0,ontime,1
9,1,57.0,301,4.0,35.0,ontime,1
9,1,310.0,2465,2.0,14.0,late,1
9,1,307.0,2465,2.0,33.0,late,1
9,1,78.0,541,2.0,19.0,late,1
9,1,76.0,541,3.0,17.0,ontime,1
9,1,78.0,541,3.0,30.0,ontime,1
9,1,211.0,1626,5.0,35.0,late,1
9,1,194.0,1428,2.0,29.0,late,1
9,1,43.0,228,4.0,12.0,ontime,1
9,1,111.0,829,4.0,31.0,ontime,1
9,1,284.0,2248,9.0,26.0,late,1
9,1,117.0,944,8.0,36.0,ontime,1
9,1,124.0,944,7.0,33.0,late,1
9,1,304.0,2430,4.0,20.0,late,1
9,1,106.0,740,4.0,31.0,ontime,1
9,1,124.0,1028,5.0,25.0,ontime,1
9,1,135.0,1028,5.0,37.0,late,1
9,1,266.0,2153,6.0,20.0,late,1
9,1,268.0,2153,7.0,16.0,ontime,1
9,1,65.0,340,8.0,39.0,ontime,1
9,1,57.0,288,5.0,24.0,late,1
9,1,45.0,264,3.0,33.0,late,1
9,1,326.0,2521,5.0,24.0,ontime,1
9,1,124.0,1005,4.0,28.0,ontime,1
9,1,127.0,1005,3.0,13.0,ontime,1
9,1,269.0,2248,10.0,36.0,late,0
9,1,290.0,2248,9.0,46.0,late,0
9,1,303.0,2465,17.0,17.0,ontime,0
9,1,131.0,944,13.0,30.0,late,0
9,1,132.0,944,17.0,28.0,late,0
9,1,144.0,1028,7.0,17.0,late,0
9,1,267.0,2153,9.0,37.0,late,0
9,1,69.0,340,5.0,47.0,late,0
9,1,53.0,274,11.0,13.0,late,0
9,1,68.0,426,8.0,26.0,late,0
9,1,55.0,264,14.0,11.0,ontime,0
9,1,145.0,1074,25.0,12.0,late,0
9,1,213.0,1597,5.0,17.0,late,0
9,1,141.0,1005,8.0,10.0,late,0
9,2,39.0,199,3.0,6.0,late,0
9,2,220.0,1522,10.0,15.0,late,0
9,2,208.0,1522,4.0,14.0,late,0
9,2,40.0,187,7.0,15.0,ontime,0
9,2,44.0,187,6.0,22.0,ontime,0
9,2,50.0,267,5.0,10.0,late,0
9,2,84.0,541,4.0,18.0,late,0
9,2,88.0,541,4.0,20.0,ontime,0
9,2,97.0,541,5.0,15.0,late,0
9,2,209.0,1626,7.0,20.0,ontime,0
9,2,152.0,1069,7.0,14.0,ontime,0
9,2,200.0,1428,9.0,7.0,late,0
9,2,199.0,1428,32.0,14.0,late,0
9,2,54.0,228,25.0,55.0,late,0
9,2,202.0,1522,5.0,19.0,late,1
9,2,40.0,187,5.0,19.0,late,1
9,2,40.0,187,5.0,25.0,ontime,1
9,2,41.0,187,3.0,40.0,late,1
9,2,48.0,267,4.0,17.0,ontime,1
9,2,52.0,267,4.0,61.0,late,1
9,2,50.0,301,2.0,33.0,late,1
9,2,54.0,301,4.0,46.0,late,1
9,2,52.0,301,5.0,28.0,late,1
9,2,57.0,301,5.0,16.0,ontime,1
9,2,50.0,301,2.0,23.0,ontime,1
9,2,78.0,541,10.0,30.0,late,1
9,2,70.0,541,6.0,33.0,late,1
9,2,74.0,541,10.0,22.0,late,1
9,2,132.0,1069,26.0,24.0,ontime,1
9,2,142.0,1069,3.0,24.0,ontime,1
9,2,212.0,1428,5.0,18.0,late,1
9,2,41.0,228,4.0,29.0,late,1
9,2,291.0,2248,9.0,17.0,ontime,1
9,2,294.0,2248,8.0,22.0,late,1
9,2,291.0,2248,7.0,25.0,late,1
9,2,312.0,2465,4.0,29.0,late,1
9,2,123.0,944,7.0,20.0,late,1
9,2,119.0,944,5.0,16.0,late,1
9,2,311.0,2430,3.0,19.0,ontime,1
9,2,110.0,740,3.0,38.0,late,1
9,2,109.0,740,4.0,29.0,late,1
9,2,123.0,1028,5.0,35.0,late,1
9,2,124.0,1028,5.0,36.0,ontime,1
9,2,128.0,1028,6.0,29.0,late,1
9,2,279.0,2153,3.0,35.0,late,1
9,2,66.0,340,6.0,26.0,late,1
9,2,51.0,274,5.0,19.0,late,1
9,2,47.0,274,2.0,23.0,ontime,1
9,2,69.0,426,4.0,27.0,late,1
9,2,62.0,426,3.0,36.0,late,1
9,2,66.0,426,3.0,34.0,late,1
9,2,49.0,264,2.0,28.0,ontime,1
9,2,46.0,264,5.0,18.0,ontime,1
9,2,133.0,1074,1.0,35.0,late,1
9,2,139.0,1074,9.0,34.0,late,1
9,2,315.0,2446,21.0,19.0,ontime,1
9,2,323.0,2421,5.0,39.0,ontime,1
9,2,260.0,1989,5.0,19.0,ontime,1
9,2,265.0,1989,9.0,15.0,ontime,1
9,2,328.0,2521,4.0,12.0,late,1
9,2,45.0,209,3.0,25.0,late,1
9,2,260.0,2248,5.0,28.0,ontime,0
9,2,260.0,2248,8.0,14.0,late,0
9,2,301.0,2465,13.0,16.0,late,0
9,2,307.0,2465,13.0,14.0,late,0
9,2,326.0,2465,4.0,10.0,late,0
9,2,304.0,2465,11.0,11.0,late,0
9,2,151.0,944,20.0,17.0,late,0
9,2,160.0,944,6.0,17.0,late,0
9,2,158.0,944,8.0,22.0,late,0
9,2,136.0,944,14.0,24.0,late,0
9,2,104.0,740,14.0,20.0,late,0
9,2,126.0,740,6.0,54.0,late,0
9,2,241.0,2153,21.0,10.0,late,0
9,2,72.0,340,6.0,20.0,late,0
9,2,75.0,426,12.0,14.0,late,0
9,2,85.0,426,5.0,26.0,late,0
9,2,169.0,1074,14.0,11.0,late,0
9,2,314.0,2446,8.0,19.0,late,0
9,2,292.0,2421,5.0,12.0,ontime,0
9,2,293.0,2421,8.0,22.0,ontime,0
9,2,222.0,1597,8.0,28.0,late,0
9,2,279.0,2521,11.0,12.0,ontime,0
9,2,56.0,209,3.0,52.0,late,0
9,3,40.0,187,10.0,80.0,late,0
9,3,43.0,187,9.0,16.0,late,0
9,3,41.0,187,7.0,29.0,ontime,0
9,3,186.0,1069,10.0,17.0,late,0
9,3,64.0,228,10.0,52.0,late,0
9,3,41.0,187,5.0,38.0,late,1
9,3,45.0,267,4.0,40.0,ontime,1
9,3,75.0,541,4.0,16.0,ontime,1
9,3,226.0,1626,8.0,23.0,ontime,1
9,3,46.0,228,4.0,12.0,ontime,1
9,3,46.0,228,4.0,21.0,late,1
9,3,317.0,2465,4.0,31.0,late,1
9,3,121.0,944,11.0,24.0,ontime,1
9,3,328.0,2576,5.0,19.0,ontime,1
9,3,114.0,740,3.0,41.0,ontime,1
9,3,129.0,1028,5.0,25.0,ontime,1
9,3,322.0,2454,2.0,15.0,ontime,1
9,3,205.0,1617,4.0,27.0,late,1
9,3,47.0,274,5.0,29.0,late,1
9,3,55.0,288,5.0,28.0,late,1
9,3,45.0,264,2.0,26.0,ontime,1
9,3,326.0,2446,3.0,23.0,late,1
9,3,333.0,2586,6.0,22.0,late,1
9,3,333.0,2521,3.0,17.0,ontime,1
9,3,126.0,1005,5.0,26.0,ontime,1
9,3,287.0,2465,8.0,11.0,ontime,0
9,3,291.0,2465,7.0,7.0,ontime,0
9,3,297.0,2465,7.0,11.0,ontime,0
9,3,134.0,944,9.0,12.0,ontime,0
9,3,133.0,944,5.0,16.0,late,0
9,3,317.0,2576,12.0,13.0,late,0
9,3,75.0,340,7.0,13.0,late,0
9,3,282.0,2446,6.0,11.0,ontime,0
9,3,301.0,2586,6.0,14.0,ontime,0
9,3,203.0,1597,6.0,12.0,late,0
9,4,47.0,187,7.0,13.0,ontime,0
9,4,46.0,187,7.0,14.0,late,0
9,4,47.0,267,13.0,13.0,ontime,0
9,4,102.0,301,9.0,23.0,late,0
9,4,72.0,301,6.0,9.0,late,0
9,4,64.0,301,5.0,17.0,late,0
9,4,212.0,1428,10.0,15.0,late,0
9,4,60.0,228,8.0,24.0,late,0
9,4,194.0,1522,6.0,15.0,late,1
9,4,37.0,187,3.0,25.0,ontime,1
9,4,52.0,301,2.0,17.0,late,1
9,4,52.0,301,3.0,46.0,late,1
9,4,51.0,301,4.0,26.0,late,1
9,4,49.0,301,5.0,35.0,late,1
9,4,322.0,2465,2.0,45.0,late,1
9,4,76.0,541,6.0,57.0,ontime,1
9,4,74.0,541,5.0,26.0,late,1
9,4,212.0,1626,11.0,18.0,ontime,1
9,4,187.0,1428,2.0,53.0,ontime,1
9,4,45.0,228,7.0,43.0,late,1
9,4,313.0,2465,30.0,32.0,ontime,1
9,4,121.0,944,6.0,12.0,ontime,1
9,4,335.0,2576,4.0,40.0,ontime,1
9,4,129.0,740,4.0,22.0,ontime,1
9,4,135.0,740,5.0,57.0,late,1
9,4,125.0,740,7.0,15.0,late,1
9,4,120.0,740,7.0,18.0,late,1
9,4,315.0,2454,3.0,22.0,ontime,1
9,4,281.0,2153,3.0,24.0,ontime,1
9,4,200.0,1617,4.0,17.0,late,1
9,4,43.0,274,3.0,24.0,late,1
9,4,62.0,426,3.0,26.0,ontime,1
9,4,66.0,426,6.0,35.0,ontime,1
9,4,61.0,288,3.0,31.0,late,1
9,4,142.0,1074,3.0,23.0,ontime,1
9,4,336.0,2586,9.0,24.0,ontime,1
9,4,200.0,1597,3.0,18.0,ontime,1
9,4,269.0,1989,5.0,37.0,ontime,1
9,4,46.0,209,3.0,26.0,ontime,1
9,4,133.0,944,6.0,33.0,late,0
9,4,173.0,944,8.0,18.0,late,0
9,4,115.0,740,8.0,148.0,late,0
9,4,134.0,1028,9.0,12.0,ontime,0
9,4,164.0,1028,9.0,20.0,late,0
9,4,295.0,2454,6.0,12.0,ontime,0
9,4,47.0,274,5.0,14.0,ontime,0
9,4,64.0,288,5.0,12.0,late,0
9,4,49.0,288,2.0,15.0,ontime,0
9,4,76.0,264,7.0,14.0,late,0
9,4,165.0,1074,8.0,14.0,late,0
9,4,150.0,1074,8.0,13.0,ontime,0
9,4,193.0,1597,5.0,21.0,ontime,0
9,4,190.0,1597,6.0,10.0,ontime,0
9,4,53.0,209,3.0,23.0,late,0
9,4,148.0,1005,16.0,22.0,late,0
9,5,187.0,1522,11.0,11.0,late,0
9,5,62.0,187,2.0,41.0,late,0
9,5,62.0,187,2.0,29.0,late,0
9,5,48.0,187,5.0,33.0,late,0
9,5,75.0,301,4.0,42.0,late,0
9,5,279.0,2465,8.0,19.0,ontime,0
9,5,82.0,541,3.0,21.0,ontime,0
9,5,79.0,541,9.0,23.0,late,0
9,5,140.0,1069,5.0,17.0,late,0
9,5,184.0,1428,3.0,42.0,late,0
9,5,55.0,228,4.0,13.0,late,0
9,5,105.0,829,4.0,41.0,late,0
9,5,202.0,1522,5.0,59.0,ontime,1
9,5,39.0,187,3.0,49.0,late,1
9,5,41.0,267,5.0,58.0,late,1
9,5,50.0,301,3.0,12.0,ontime,1
9,5,48.0,301,3.0,30.0,late,1
9,5,90.0,541,4.0,58.0,late,1
9,5,151.0,1069,5.0,31.0,late,1
9,5,46.0,228,6.0,59.0,late,1
9,5,113.0,829,3.0,42.0,late,1
9,5,123.0,829,2.0,54.0,late,1
9,5,306.0,2248,8.0,56.0,late,1
9,5,326.0,2465,3.0,42.0,late,1
9,5,134.0,944,6.0,34.0,late,1
9,5,336.0,2576,6.0,41.0,late,1
9,5,341.0,2576,4.0,17.0,ontime,1
9,5,129.0,740,3.0,66.0,late,1
9,5,149.0,1028,3.0,23.0,late,1
9,5,66.0,340,2.0,52.0,late,1
9,5,44.0,274,3.0,31.0,late,1
9,5,42.0,274,3.0,72.0,late,1
9,5,70.0,426,4.0,38.0,late,1
9,5,48.0,264,5.0,60.0,late,1
9,5,318.0,2446,3.0,21.0,ontime,1
9,5,328.0,2446,3.0,57.0,late,1
9,5,278.0,1989,3.0,67.0,late,1
9,5,38.0,209,3.0,57.0,late,1
9,5,268.0,2248,4.0,47.0,late,0
9,5,294.0,2465,6.0,11.0,late,0
9,5,126.0,944,5.0,62.0,late,0
9,5,109.0,740,3.0,28.0,ontime,0
9,5,132.0,1028,3.0,12.0,late,0
9,5,142.0,1028,4.0,11.0,late,0
9,5,246.0,2153,3.0,16.0,ontime,0
9,5,63.0,340,3.0,19.0,late,0
9,5,60.0,274,3.0,29.0,late,0
9,5,72.0,426,8.0,11.0,late,0
9,5,71.0,426,5.0,36.0,late,0
9,5,53.0,288,1.0,62.0,late,0
9,5,73.0,264,5.0,6.0,late,0
9,5,65.0,264,4.0,10.0,late,0
9,5,140.0,1074,4.0,38.0,late,0
9,5,278.0,2446,7.0,15.0,ontime,0
9,5,297.0,2586,6.0,22.0,late,0
9,5,239.0,1989,5.0,12.0,ontime,0
9,5,322.0,2521,8.0,9.0,late,0
9,5,52.0,209,5.0,22.0,late,0
9,6,212.0,1522,4.0,50.0,late,0
9,6,58.0,187,4.0,14.0,late,0
9,6,45.0,187,6.0,11.0,late,0
9,6,66.0,267,8.0,22.0,late,0
9,6,74.0,267,3.0,11.0,late,0
9,6,63.0,301,8.0,12.0,late,0
9,6,60.0,301,7.0,18.0,late,0
9,6,64.0,301,19.0,7.0,late,0
9,6,61.0,301,6.0,16.0,late,0
9,6,62.0,301,7.0,12.0,late,0
9,6,61.0,301,10.0,22.0,late,0
9,6,323.0,2465,11.0,16.0,late,0
9,6,103.0,541,4.0,26.0,late,0
9,6,237.0,1626,5.0,25.0,late,0
9,6,155.0,1069,4.0,29.0,late,0
9,6,131.0,1069,3.0,13.0,late,0
9,6,133.0,1069,5.0,28.0,late,0
9,6,231.0,1428,6.0,22.0,late,0
9,6,61.0,228,4.0,16.0,late,0
9,6,101.0,829,12.0,17.0,late,0
9,6,47.0,187,6.0,108.0,late,1
9,6,37.0,187,4.0,43.0,late,1
9,6,38.0,267,3.0,36.0,ontime,1
9,6,46.0,267,5.0,31.0,late,1
9,6,52.0,301,3.0,53.0,late,1
9,6,66.0,301,6.0,123.0,late,1
9,6,52.0,301,6.0,35.0,late,1
9,6,51.0,301,3.0,19.0,late,1
9,6,53.0,301,23.0,47.0,late,1
9,6,328.0,2465,2.0,31.0,ontime,1
9,6,332.0,2465,2.0,36.0,late,1
9,6,84.0,541,3.0,53.0,late,1
9,6,226.0,1626,8.0,34.0,late,1
9,6,143.0,1069,4.0,25.0,late,1
9,6,141.0,1069,6.0,38.0,late,1
9,6,154.0,1069,5.0,30.0,late,1
9,6,53.0,228,4.0,55.0,late,1
9,6,40.0,228,4.0,35.0,late,1
9,6,117.0,829,3.0,30.0,late,1
9,6,302.0,2248,7.0,71.0,late,1
9,6,322.0,2248,12.0,33.0,late,1
9,6,323.0,2465,4.0,103.0,late,1
9,6,130.0,944,7.0,52.0,late,1
9,6,132.0,944,5.0,33.0,late,1
9,6,347.0,2576,7.0,46.0,late,1
9,6,350.0,2576,4.0,92.0,late,1
9,6,116.0,740,4.0,34.0,ontime,1
9,6,138.0,1028,5.0,20.0,late,1
9,6,238.0,1617,4.0,38.0,late,1
9,6,42.0,274,3.0,60.0,late,1
9,6,41.0,274,20.0,16.0,late,1
9,6,44.0,274,3.0,45.0,late,1
9,6,48.0,274,2.0,29.0,ontime,1
9,6,47.0,264,2.0,56.0,late,1
9,6,46.0,264,2.0,17.0,late,1
9,6,47.0,264,2.0,34.0,late,1
9,6,49.0,264,3.0,45.0,late,1
9,6,155.0,1074,5.0,46.0,late,1
9,6,346.0,2586,5.0,30.0,late,1
9,6,346.0,2586,9.0,31.0,ontime,1
9,6,282.0,1989,5.0,48.0,late,1
9,6,43.0,209,3.0,93.0,late,1
9,6,39.0,209,3.0,32.0,late,1
9,6,153.0,1005,4.0,23.0,late,1
9,6,268.0,2248,4.0,37.0,late,0
9,6,270.0,2248,6.0,21.0,late,0
9,6,317.0,2465,5.0,9.0,late,0
9,6,307.0,2465,14.0,16.0,late,0
9,6,123.0,944,10.0,28.0,late,0
9,6,116.0,944,7.0,14.0,late,0
9,6,131.0,944,4.0,32.0,late,0
9,6,167.0,944,6.0,17.0,late,0
9,6,146.0,1182,6.0,108.0,late,0
9,6,289.0,2576,8.0,14.0,late,0
9,6,115.0,740,3.0,15.0,late,0
9,6,109.0,740,7.0,21.0,late,0
9,6,99.0,740,7.0,14.0,late,0
9,6,129.0,1028,10.0,41.0,late,0
9,6,265.0,2153,16.0,22.0,late,0
9,6,72.0,274,16.0,25.0,late,0
9,6,53.0,274,7.0,13.0,late,0
9,6,52.0,288,9.0,11.0,ontime,0
9,6,50.0,264,5.0,7.0,late,0
9,6,54.0,264,8.0,16.0,late,0
9,6,131.0,1074,5.0,18.0,late,0
9,6,295.0,2446,4.0,49.0,late,0
9,6,365.0,2446,2.0,28.0,late,0
9,6,298.0,2421,5.0,14.0,late,0
9,6,336.0,2586,5.0,13.0,late,0
9,6,296.0,2586,11.0,28.0,late,0
9,6,288.0,2586,8.0,20.0,late,0
9,6,291.0,2569,6.0,13.0,ontime,0
9,6,248.0,1597,6.0,18.0,late,0
9,6,160.0,1041,4.0,13.0,late,0
9,6,124.0,1005,4.0,11.0,late,0
9,7,203.0,1576,13.0,12.0,late,0
9,7,205.0,1576,4.0,11.0,late,0
9,7,49.0,267,9.0,9.0,ontime,0
9,7,54.0,301,3.0,8.0,ontime,0
9,7,65.0,301,7.0,10.0,ontime,0
9,7,99.0,541,10.0,16.0,late,0
9,7,90.0,541,9.0,12.0,ontime,0
9,7,139.0,1069,11.0,9.0,late,0
9,7,130.0,1069,4.0,16.0,ontime,0
9,7,192.0,1428,27.0,13.0,late,0
9,7,225.0,1576,4.0,43.0,late,1
9,7,42.0,267,3.0,17.0,ontime,1
9,7,53.0,301,11.0,10.0,late,1
9,7,243.0,1626,6.0,21.0,ontime,1
9,7,202.0,1428,7.0,40.0,late,1
9,7,50.0,228,4.0,33.0,ontime,1
9,7,50.0,228,3.0,20.0,ontime,1
9,7,312.0,2248,14.0,17.0,late,1
9,7,331.0,2465,4.0,23.0,ontime,1
9,7,347.0,2576,6.0,60.0,late,1
9,7,133.0,740,5.0,52.0,late,1
9,7,51.0,264,8.0,21.0,ontime,1
9,7,59.0,264,4.0,42.0,ontime,1
9,7,350.0,2586,8.0,21.0,ontime,1
9,7,231.0,1597,7.0,25.0,late,1
9,7,338.0,2521,4.0,21.0,ontime,1
9,7,257.0,2248,13.0,31.0,late,0
9,7,286.0,2465,4.0,15.0,ontime,0
9,7,142.0,944,11.0,11.0,late,0
9,7,127.0,944,21.0,20.0,late,0
9,7,278.0,2576,5.0,11.0,late,0
9,7,126.0,1028,3.0,10.0,late,0
9,7,77.0,340,6.0,30.0,late,0
9,7,220.0,1617,6.0,69.0,late,0
9,7,56.0,274,9.0,20.0,ontime,0
9,7,89.0,426,9.0,17.0,late,0
9,7,66.0,264,7.0,13.0,ontime,0
9,7,270.0,2446,3.0,10.0,ontime,0
9,7,273.0,2421,9.0,14.0,ontime,0
9,7,293.0,2586,9.0,11.0,ontime,0
9,7,207.0,1597,7.0,14.0,ontime,0
9,7,206.0,1597,3.0,19.0,late,0
9,7,220.0,1989,10.0,12.0,ontime,0
9,7,144.0,1005,10.0,9.0,ontime,0
9,1,89.0,541,12.0,11.0,late,0
9,1,43.0,267,3.0,32.0,ontime,1
9,1,46.0,267,4.0,17.0,ontime,1
9,1,78.0,541,6.0,15.0,ontime,1
9,1,234.0,1626,9.0,22.0,ontime,1
9,1,327.0,2465,4.0,41.0,ontime,1
9,1,128.0,944,8.0,21.0,ontime,1
9,1,337.0,2454,3.0,20.0,ontime,1
9,1,330.0,2446,6.0,16.0,ontime,1
9,1,252.0,2248,9.0,12.0,late,0
9,1,272.0,2465,6.0,10.0,ontime,0
9,1,155.0,944,4.0,14.0,late,0
9,1,109.0,740,8.0,26.0,late,0
9,1,265.0,2446,5.0,13.0,ontime,0
9,1,206.0,1597,4.0,17.0,ontime,0
9,1,230.0,1989,4.0,19.0,ontime,0
9,2,202.0,1522,8.0,35.0,late,0
9,2,49.0,187,14.0,39.0,late,0
9,2,50.0,187,10.0,29.0,late,0
9,2,46.0,187,12.0,13.0,late,0
9,2,61.0,187,7.0,20.0,late,0
9,2,122.0,267,10.0,29.0,late,0
9,2,75.0,301,7.0,64.0,late,0
9,2,60.0,301,9.0,8.0,late,0
9,2,65.0,301,12.0,12.0,late,0
9,2,83.0,301,9.0,41.0,late,0
9,2,56.0,301,10.0,124.0,late,0
9,2,72.0,301,14.0,12.0,late,0
9,2,57.0,301,14.0,98.0,late,0
9,2,298.0,2465,9.0,10.0,late,0
9,2,281.0,2465,10.0,14.0,ontime,0
9,2,287.0,2465,7.0,18.0,late,0
9,2,271.0,2465,8.0,16.0,late,0
9,2,99.0,541,9.0,25.0,late,0
9,2,79.0,541,9.0,19.0,late,0
9,2,193.0,1626,8.0,38.0,late,0
